item_id,local_name,candidate_name,reasons,reason_zh_cn,source_url,checked_at
470209,善恶战靴(契灵士),Boots of Good and Evil (Soul Ascetic),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470209/cRO,2026-07-20
470210,善恶战靴(生命缔造者),Boots of Good and Evil (Biolo),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470210/cRO,2026-07-20
470211,善恶战靴(卢恩龙爵),Boots of Good and Evil (Dragon Knight),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470211/cRO,2026-07-20
470212,善恶战靴(魂灵师),Boots of Good and Evil (Spirit Handler),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470212/cRO,2026-07-20
470213,善恶战靴(元素支配者),Boots of Good and Evil (Elemental Master),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470213/cRO,2026-07-20
470214,善恶战靴(风鹰狩猎者),Boots of Good and Evil (Windhawk),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470214/cRO,2026-07-20
470215,善恶战靴(天帝),Boots of Good and Evil (Sky Emperor),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470215/cRO,2026-07-20
470221,善恶战靴(机甲神匠),Boots of Good and Evil (Meister),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470221/cRO,2026-07-20
470222,善恶战靴(十字影武),Boots of Good and Evil (Shadow Cross),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470222/cRO,2026-07-20
470223,善恶战靴(流浪忍者&疾风忍者),Boots of Good and Evil (Shinkiro & Shiranui),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470223/cRO,2026-07-20
470224,善恶战靴(深渊追迹者),Boots of Good and Evil (Abyss Chaser),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470224/cRO,2026-07-20
470225,善恶战靴(天籁颂者&乐之舞灵),Boots of Good and Evil (Troubadour & Trouvere),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470225/cRO,2026-07-20
470226,善恶战靴(终极初学者),Boots of Good and Evil (Hyper Novice),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470226/cRO,2026-07-20
470236,善恶战靴(帝国圣卫军),Boots of Good and Evil (Imperial Guard),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470236/cRO,2026-07-20
470237,善恶战靴(禁咒魔导士),Boots of Good and Evil (Arch Mage),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470237/cRO,2026-07-20
470238,善恶战靴(夜行使),Boots of Good and Evil (Night Watch),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470238/cRO,2026-07-20
470260,凯渥宝乐格战靴,Gaebolg Boots,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470260/cRO,2026-07-20
470261,凯渥宝乐格长靴,Gaebolg Shoes,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470261/cRO,2026-07-20
470265,狂怒战靴,Furious Boots,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470265/cRO,2026-07-20
470303,耶斯卡夫战靴,Yorscalp Boots,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470303/cRO,2026-07-20
470304,耶斯卡夫长靴,Yorscalp Shoes,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/470304/cRO,2026-07-20
480057,(服饰)绯红金天使之翼,[衣装] 羽ばたく焔の翼,different_from_local|contains_japanese_kana|not_simplified_chinese,与当前本地名称不同|包含日文假名|不是简体中文名称,https://www.divine-pride.net/database/item/480057/cRO,2026-07-20
480059,(服饰)轻柔灰白天使之翼,의상 하늘하늘한 잿빛 날개,different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480059/cRO,2026-07-20
480060,(服饰)生命翠绿天使之翼,의상 하늘하늘한 자연의 날개,different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480060/cRO,2026-07-20
480062,幻象推进翼A型(归属),일루시온 엔진윙 A타입(귀속),different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480062/cRO,2026-07-20
480063,幻象推进翼B型(归属),일루시온 엔진윙 B타입(귀속),different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480063/cRO,2026-07-20
480093,(服饰)讴歌引导权杖,Costume: Scepter,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480093/cRO,2026-07-20
480111,(服饰)樱花绽放羽翼,Flower Wings,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480111/cRO,2026-07-20
480121,(服饰)无双神舆,[衣装] 剛勇無双の神輿,different_from_local|contains_japanese_kana|contains_traditional_characters|not_simplified_chinese,与当前本地名称不同|包含日文假名|包含繁体字形|不是简体中文名称,https://www.divine-pride.net/database/item/480121/cRO,2026-07-20
480122,(服饰)森巴狂欢羽,Costume: Samba Carnival Feather,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480122/cRO,2026-07-20
480130,(服饰)生啤酒机,Costume: Beer Server,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480130/cRO,2026-07-20
480136,魔剑士达纳托斯大剑,Magic Swordsman Thanatos's Sword,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480136/cRO,2026-07-20
480137,(服饰)飞里乐背包,Costume: Filir Bag,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480137/cRO,2026-07-20
480152,(服饰)喵族专用餐具组,Costume: Fork Spoon Set,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480152/cRO,2026-07-20
480174,海盗之王外套,Pirate Captain's Coat,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480174/cRO,2026-07-20
480181,(服饰)顽皮火龙果养殖背包,Costume: Pitaya Backpack,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480181/cRO,2026-07-20
480198,(服饰)20周年纪念之翼,Costume: 20th Anniversary Wings,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480198/cRO,2026-07-20
480207,(服饰)旅行者背包,Costume: Traveler Bag,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480207/cRO,2026-07-20
480243,(服饰)大耳狗喜拿背包,Costume Cinnamoroll Bag,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480243/cRO,2026-07-20
480244,(服饰)王冠大耳狗喜拿背包,Costume Crown Cinnamoroll Bag,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480244/cRO,2026-07-20
480245,王冠大耳狗喜拿背包,Crown Cinnamoroll Bag,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480245/cRO,2026-07-20
480280,(服饰)超大蝴蝶结披风(白),Costume: Big Ribbon Manteau (White),different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480280/cRO,2026-07-20
480283,黯淡冰晶斗篷,Dim Glacier Manteau,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480283/cRO,2026-07-20
480284,黯淡冰晶围巾,Dim Glacier Muffler,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480284/cRO,2026-07-20
480286,(服饰)蛇神的幻影,의상 뱀신의 환영,different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480286/cRO,2026-07-20
480288,(服饰)黑暗之王披风,Costume Dark Lord Cloak,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480288/cRO,2026-07-20
480297,(服饰)兔耳长袍,Costume: Love Bunny Cloak,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480297/cRO,2026-07-20
480305,(服饰)懒洋洋教皇后背包,[衣装] 教皇のぬいぐるみ,different_from_local|contains_japanese_kana|not_simplified_chinese,与当前本地名称不同|包含日文假名|不是简体中文名称,https://www.divine-pride.net/database/item/480305/cRO,2026-07-20
480315,(服饰)礼仪之剑,Costume: Skia's Sword: Milky,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480315/cRO,2026-07-20
480316,(服饰)双头巨斧,Costume: Labrys Axe,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480316/cRO,2026-07-20
480321,(服饰)冲浪板,Costume: Surf Board,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480321/cRO,2026-07-20
480324,魔剑士达纳托斯大剑-FA,Magic Swordsman Thanatos's Sword-FA,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480324/cRO,2026-07-20
480341,启海伊洛的毁灭科技,Kiel Hyre's Darkness,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480341/cRO,2026-07-20
480345,神兽斗篷: 春,Manteau of Mystical Beast: Spring,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480345/cRO,2026-07-20
480346,神兽斗篷: 夏,Manteau of Mystical Beast: Summer,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480346/cRO,2026-07-20
480347,神兽斗篷: 秋,Manteau of Mystical Beast: Autumn,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480347/cRO,2026-07-20
480348,神兽斗篷: 冬,Manteau of Mystical Beast: Winter,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480348/cRO,2026-07-20
480349,生命循环: 春,Circulation of Life: Spring,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480349/cRO,2026-07-20
480350,生命循环: 夏,Circulation of Life: Summer,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480350/cRO,2026-07-20
480351,生命循环: 秋,Circulation of Life: Autumn,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480351/cRO,2026-07-20
480352,生命循环: 冬,Circulation of Life: Winter,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480352/cRO,2026-07-20
480360,(服饰)巨大手里剑,Costume: Giant Shuriken,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480360/cRO,2026-07-20
480368,(服饰)巨大棒棒糖,Costume: Lollipop,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480368/cRO,2026-07-20
480377,(服饰)白色布偶猫玩偶,[衣装] 伸びた白猫,different_from_local|contains_japanese_kana|not_simplified_chinese,与当前本地名称不同|包含日文假名|不是简体中文名称,https://www.divine-pride.net/database/item/480377/cRO,2026-07-20
480411,(服饰)兔子尾巴,[衣装] 白ウサギの尻尾,different_from_local|contains_japanese_kana|not_simplified_chinese,与当前本地名称不同|包含日文假名|不是简体中文名称,https://www.divine-pride.net/database/item/480411/cRO,2026-07-20
480415,凯渥宝乐格斗篷,Gaebolg Manteau,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480415/cRO,2026-07-20
480416,凯渥宝乐格披肩,Gaebolg Muffler,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480416/cRO,2026-07-20
480422,(服饰)力量电线,Costume Power Cable,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480422/cRO,2026-07-20
480432,(服饰)玫瑰花园之翼,의상 유리장미 정원,different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480432/cRO,2026-07-20
480437,(服饰)希梅尔兹神剑,의상 히멜메즈의 검,different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480437/cRO,2026-07-20
480438,(服饰)狂暴邪恶箱KUSO包,의상 커다란 보물상자,different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480438/cRO,2026-07-20
480445,(服饰)招财太子,Costume Good Luck Tai-Zi,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480445/cRO,2026-07-20
480456,(服饰)学者植物外出背包,Costume: Plant Outing Set,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480456/cRO,2026-07-20
480460,(服饰)哥德式玫瑰蝴蝶结,Costume: Rose Gothic Ribbon,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480460/cRO,2026-07-20
480462,(服饰)波利游泳圈,Costume Hanwha X RO Poring Tube,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480462/cRO,2026-07-20
480473,(服饰)堕落大神官的哀怨,Costume: Hibram Evil Sprit,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480473/cRO,2026-07-20
480477,(服饰)波利游泳圈,Costume: Poring's Tube,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480477/cRO,2026-07-20
480478,(服饰)波波利游泳圈,Costume Hanwha X RO Poporing Tube,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480478/cRO,2026-07-20
480488,(服饰)仿真蓉可儿翅膀,[衣装] ユンケアの翼,different_from_local|contains_japanese_kana|not_simplified_chinese,与当前本地名称不同|包含日文假名|不是简体中文名称,https://www.divine-pride.net/database/item/480488/cRO,2026-07-20
480492,(服饰)爱丽丝女仆扫帚,의상 엘리스의 빗자루,different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480492/cRO,2026-07-20
480493,(服饰)嗜血怪人大刀,의상 블러디머더러 나이프,different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480493/cRO,2026-07-20
480495,耶斯卡夫斗篷,Yorscalp Manteau,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480495/cRO,2026-07-20
480496,耶斯卡夫披肩,Yorscalp Muffler,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480496/cRO,2026-07-20
480508,(服饰)2024 ROS纪念翅膀,2024 ROS Commemorative Wing,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480508/cRO,2026-07-20
480517,(服饰)神龙大侠斗篷与手杖,Costume: Dragon Warrior Cloak,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480517/cRO,2026-07-20
480521,(服饰)白狐狸之尾,의상 백여우의 꼬리,different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480521/cRO,2026-07-20
480523,(服饰)天秤之翼,의상 천칭 날개,different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480523/cRO,2026-07-20
480541,(服饰)扭曲之神翅膀,[衣装] デミフレイヤウィング,different_from_local|contains_japanese_kana|not_simplified_chinese,与当前本地名称不同|包含日文假名|不是简体中文名称,https://www.divine-pride.net/database/item/480541/cRO,2026-07-20
480555,(服饰)守护精灵的翅膀,[衣装] ラフィネ族の羽,different_from_local|contains_japanese_kana|not_simplified_chinese,与当前本地名称不同|包含日文假名|不是简体中文名称,https://www.divine-pride.net/database/item/480555/cRO,2026-07-20
480558,神龙大侠斗篷与手杖,Dragon Warrior Cloak,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480558/cRO,2026-07-20
480559,(服饰)熊本熊玩偶,의상 구마몬 인형,different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480559/cRO,2026-07-20
480595,(服饰)没牙翅膀,Costume: Toothless Wings,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480595/cRO,2026-07-20
480596,(服饰)没牙连帽披肩,Costume: Toothless Hood,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480596/cRO,2026-07-20
480603,(服饰)星空钢珠笔,의상 별하늘 만년필,different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480603/cRO,2026-07-20
480604,旋律钢琴之翼,Wings of Melody,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480604/cRO,2026-07-20
480609,(服饰)次元大剑,[衣装] 魔剣タルタノス,different_from_local|contains_japanese_kana|not_simplified_chinese,与当前本地名称不同|包含日文假名|不是简体中文名称,https://www.divine-pride.net/database/item/480609/cRO,2026-07-20
480610,(服饰)紫肉食人火龙果背包,[衣装] パープルピタヤリュック,different_from_local|contains_japanese_kana|not_simplified_chinese,与当前本地名称不同|包含日文假名|不是简体中文名称,https://www.divine-pride.net/database/item/480610/cRO,2026-07-20
480629,(服饰)时钟之杖,의상 클락 로드,different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480629/cRO,2026-07-20
480642,(服饰)大天使之盾,의상 신의 사자,different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/480642/cRO,2026-07-20
480664,(服饰)巨蛇的侵蚀,[衣装] 呪いの大蛇,different_from_local|contains_japanese_kana|not_simplified_chinese,与当前本地名称不同|包含日文假名|不是简体中文名称,https://www.divine-pride.net/database/item/480664/cRO,2026-07-20
480665,(服饰)坦之长枪,[衣装] タンの槍,different_from_local|contains_japanese_kana|contains_traditional_characters|not_simplified_chinese,与当前本地名称不同|包含日文假名|包含繁体字形|不是简体中文名称,https://www.divine-pride.net/database/item/480665/cRO,2026-07-20
480717,(服饰)链锁玩具熊后背包,[衣装] 大きなチェーンベア,different_from_local|contains_japanese_kana|not_simplified_chinese,与当前本地名称不同|包含日文假名|不是简体中文名称,https://www.divine-pride.net/database/item/480717/cRO,2026-07-20
480748,(服饰)杜兰族猫爪巨锤,[衣装] ドラムの肉球ハンマー,different_from_local|contains_japanese_kana|not_simplified_chinese,与当前本地名称不同|包含日文假名|不是简体中文名称,https://www.divine-pride.net/database/item/480748/cRO,2026-07-20
490033,堕天使之泪,Fallen Angel's Tear,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/490033/cRO,2026-07-20
490072,幻象助推器R(归属),일루시온 부스터R(귀속),different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/490072/cRO,2026-07-20
490073,幻象助推器L(归属),일루시온 부스터L(귀속),different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/490073/cRO,2026-07-20
490074,幻象战斗晶片R(归属),일루시온 배틀칩R(귀속),different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/490074/cRO,2026-07-20
490075,幻象战斗晶片L(归属),일루시온 배틀칩L(귀속),different_from_local|contains_hangul|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|包含韩文|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/490075/cRO,2026-07-20
490234,复制之书-心神凝聚之章,Book of Concentration,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/490234/cRO,2026-07-20
490327,冰晶戒指,Glacier Ring,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/490327/cRO,2026-07-20
490328,冰晶坠子,Glacier Pendant,different_from_local|replaced_chinese_with_non_chinese|not_simplified_chinese,与当前本地名称不同|中文名称被非中文替换|不是简体中文名称,https://www.divine-pride.net/database/item/490328/cRO,2026-07-20
